p-th Cyclo pol,#F_q (pol factored over F_q),sparsity,ord_p(q),Factors,sparsity <= ord_p(q)?
13,49261,7,6,"[(x^6 + 4087*x^5 + 2*x^4 + 4086*x^3 + 2*x^2 + 4087*x + 1, 7), (x^6 + 45175*x^5 + 2*x^4 + 45174*x^3 + 2*x^2 + 45175*x + 1, 7)]",False
13,49339,7,6,"[(x^6 + 6216*x^5 + 2*x^4 + 6215*x^3 + 2*x^2 + 6216*x + 1, 7), (x^6 + 43124*x^5 + 2*x^4 + 43123*x^3 + 2*x^2 + 43124*x + 1, 7)]",False
13,49391,7,6,"[(x^6 + 12252*x^5 + 2*x^4 + 12251*x^3 + 2*x^2 + 12252*x + 1, 7), (x^6 + 37140*x^5 + 2*x^4 + 37139*x^3 + 2*x^2 + 37140*x + 1, 7)]",False
13,49417,7,6,"[(x^6 + 9424*x^5 + 2*x^4 + 9423*x^3 + 2*x^2 + 9424*x + 1, 7), (x^6 + 39994*x^5 + 2*x^4 + 39993*x^3 + 2*x^2 + 39994*x + 1, 7)]",False
13,49547,7,6,"[(x^6 + 15976*x^5 + 2*x^4 + 15975*x^3 + 2*x^2 + 15976*x + 1, 7), (x^6 + 33572*x^5 + 2*x^4 + 33571*x^3 + 2*x^2 + 33572*x + 1, 7)]",False
13,49787,7,6,"[(x^6 + 21073*x^5 + 2*x^4 + 21072*x^3 + 2*x^2 + 21073*x + 1, 7), (x^6 + 28715*x^5 + 2*x^4 + 28714*x^3 + 2*x^2 + 28715*x + 1, 7)]",False
13,49807,7,6,"[(x^6 + 3606*x^5 + 2*x^4 + 3605*x^3 + 2*x^2 + 3606*x + 1, 7), (x^6 + 46202*x^5 + 2*x^4 + 46201*x^3 + 2*x^2 + 46202*x + 1, 7)]",False
13,49891,7,6,"[(x^6 + 2817*x^5 + 2*x^4 + 2816*x^3 + 2*x^2 + 2817*x + 1, 7), (x^6 + 47075*x^5 + 2*x^4 + 47074*x^3 + 2*x^2 + 47075*x + 1, 7)]",False
13,49937,7,6,"[(x^6 + 20672*x^5 + 2*x^4 + 20671*x^3 + 2*x^2 + 20672*x + 1, 7), (x^6 + 29266*x^5 + 2*x^4 + 29265*x^3 + 2*x^2 + 29266*x + 1, 7)]",False
13,49943,7,6,"[(x^6 + 19474*x^5 + 2*x^4 + 19473*x^3 + 2*x^2 + 19474*x + 1, 7), (x^6 + 30470*x^5 + 2*x^4 + 30469*x^3 + 2*x^2 + 30470*x + 1, 7)]",False
13,50021,7,6,"[(x^6 + 12338*x^5 + 2*x^4 + 12337*x^3 + 2*x^2 + 12338*x + 1, 7), (x^6 + 37684*x^5 + 2*x^4 + 37683*x^3 + 2*x^2 + 37684*x + 1, 7)]",False
13,50047,7,6,"[(x^6 + 2561*x^5 + 2*x^4 + 2560*x^3 + 2*x^2 + 2561*x + 1, 7), (x^6 + 47487*x^5 + 2*x^4 + 47486*x^3 + 2*x^2 + 47487*x + 1, 7)]",False
13,50093,7,6,"[(x^6 + 11013*x^5 + 2*x^4 + 11012*x^3 + 2*x^2 + 11013*x + 1, 7), (x^6 + 39081*x^5 + 2*x^4 + 39080*x^3 + 2*x^2 + 39081*x + 1, 7)]",False
13,50119,7,6,"[(x^6 + 6668*x^5 + 2*x^4 + 6667*x^3 + 2*x^2 + 6668*x + 1, 7), (x^6 + 43452*x^5 + 2*x^4 + 43451*x^3 + 2*x^2 + 43452*x + 1, 7)]",False
13,50177,7,6,"[(x^6 + 24895*x^5 + 2*x^4 + 24894*x^3 + 2*x^2 + 24895*x + 1, 7), (x^6 + 25283*x^5 + 2*x^4 + 25282*x^3 + 2*x^2 + 25283*x + 1, 7)]",False
13,50333,7,6,"[(x^6 + 8210*x^5 + 2*x^4 + 8209*x^3 + 2*x^2 + 8210*x + 1, 7), (x^6 + 42124*x^5 + 2*x^4 + 42123*x^3 + 2*x^2 + 42124*x + 1, 7)]",False
13,50359,7,6,"[(x^6 + 17546*x^5 + 2*x^4 + 17545*x^3 + 2*x^2 + 17546*x + 1, 7), (x^6 + 32814*x^5 + 2*x^4 + 32813*x^3 + 2*x^2 + 32814*x + 1, 7)]",False
13,50411,7,6,"[(x^6 + 16030*x^5 + 2*x^4 + 16029*x^3 + 2*x^2 + 16030*x + 1, 7), (x^6 + 34382*x^5 + 2*x^4 + 34381*x^3 + 2*x^2 + 34382*x + 1, 7)]",False
13,50587,7,6,"[(x^6 + 11217*x^5 + 2*x^4 + 11216*x^3 + 2*x^2 + 11217*x + 1, 7), (x^6 + 39371*x^5 + 2*x^4 + 39370*x^3 + 2*x^2 + 39371*x + 1, 7)]",False
13,50593,7,6,"[(x^6 + 24248*x^5 + 2*x^4 + 24247*x^3 + 2*x^2 + 24248*x + 1, 7), (x^6 + 26346*x^5 + 2*x^4 + 26345*x^3 + 2*x^2 + 26346*x + 1, 7)]",False
13,50671,7,6,"[(x^6 + 4865*x^5 + 2*x^4 + 4864*x^3 + 2*x^2 + 4865*x + 1, 7), (x^6 + 45807*x^5 + 2*x^4 + 45806*x^3 + 2*x^2 + 45807*x + 1, 7)]",False
13,50723,7,6,"[(x^6 + 7714*x^5 + 2*x^4 + 7713*x^3 + 2*x^2 + 7714*x + 1, 7), (x^6 + 43010*x^5 + 2*x^4 + 43009*x^3 + 2*x^2 + 43010*x + 1, 7)]",False
13,50821,7,6,"[(x^6 + 17016*x^5 + 2*x^4 + 17015*x^3 + 2*x^2 + 17016*x + 1, 7), (x^6 + 33806*x^5 + 2*x^4 + 33805*x^3 + 2*x^2 + 33806*x + 1, 7)]",False
13,50873,7,6,"[(x^6 + 24851*x^5 + 2*x^4 + 24850*x^3 + 2*x^2 + 24851*x + 1, 7), (x^6 + 26023*x^5 + 2*x^4 + 26022*x^3 + 2*x^2 + 26023*x + 1, 7)]",False
13,50951,7,6,"[(x^6 + 4441*x^5 + 2*x^4 + 4440*x^3 + 2*x^2 + 4441*x + 1, 7), (x^6 + 46511*x^5 + 2*x^4 + 46510*x^3 + 2*x^2 + 46511*x + 1, 7)]",False
13,50957,7,6,"[(x^6 + 9327*x^5 + 2*x^4 + 9326*x^3 + 2*x^2 + 9327*x + 1, 7), (x^6 + 41631*x^5 + 2*x^4 + 41630*x^3 + 2*x^2 + 41631*x + 1, 7)]",False
13,51061,7,6,"[(x^6 + 21257*x^5 + 2*x^4 + 21256*x^3 + 2*x^2 + 21257*x + 1, 7), (x^6 + 29805*x^5 + 2*x^4 + 29804*x^3 + 2*x^2 + 29805*x + 1, 7)]",False
13,51133,7,6,"[(x^6 + 10444*x^5 + 2*x^4 + 10443*x^3 + 2*x^2 + 10444*x + 1, 7), (x^6 + 40690*x^5 + 2*x^4 + 40689*x^3 + 2*x^2 + 40690*x + 1, 7)]",False
13,51217,7,6,"[(x^6 + 25413*x^5 + 2*x^4 + 25412*x^3 + 2*x^2 + 25413*x + 1, 7), (x^6 + 25805*x^5 + 2*x^4 + 25804*x^3 + 2*x^2 + 25805*x + 1, 7)]",False
13,51263,7,6,"[(x^6 + 19581*x^5 + 2*x^4 + 19580*x^3 + 2*x^2 + 19581*x + 1, 7), (x^6 + 31683*x^5 + 2*x^4 + 31682*x^3 + 2*x^2 + 31683*x + 1, 7)]",False
13,51341,7,6,"[(x^6 + 24041*x^5 + 2*x^4 + 24040*x^3 + 2*x^2 + 24041*x + 1, 7), (x^6 + 27301*x^5 + 2*x^4 + 27300*x^3 + 2*x^2 + 27301*x + 1, 7)]",False
13,51347,7,6,"[(x^6 + 18355*x^5 + 2*x^4 + 18354*x^3 + 2*x^2 + 18355*x + 1, 7), (x^6 + 32993*x^5 + 2*x^4 + 32992*x^3 + 2*x^2 + 32993*x + 1, 7)]",False
13,51419,7,6,"[(x^6 + 23823*x^5 + 2*x^4 + 23822*x^3 + 2*x^2 + 23823*x + 1, 7), (x^6 + 27597*x^5 + 2*x^4 + 27596*x^3 + 2*x^2 + 27597*x + 1, 7)]",False
13,51503,7,6,"[(x^6 + 5844*x^5 + 2*x^4 + 5843*x^3 + 2*x^2 + 5844*x + 1, 7), (x^6 + 45660*x^5 + 2*x^4 + 45659*x^3 + 2*x^2 + 45660*x + 1, 7)]",False
13,51581,7,6,"[(x^6 + 19241*x^5 + 2*x^4 + 19240*x^3 + 2*x^2 + 19241*x + 1, 7), (x^6 + 32341*x^5 + 2*x^4 + 32340*x^3 + 2*x^2 + 32341*x + 1, 7)]",False
13,51607,7,6,"[(x^6 + 11785*x^5 + 2*x^4 + 11784*x^3 + 2*x^2 + 11785*x + 1, 7), (x^6 + 39823*x^5 + 2*x^4 + 39822*x^3 + 2*x^2 + 39823*x + 1, 7)]",False
13,51659,7,6,"[(x^6 + 15521*x^5 + 2*x^4 + 15520*x^3 + 2*x^2 + 15521*x + 1, 7), (x^6 + 36139*x^5 + 2*x^4 + 36138*x^3 + 2*x^2 + 36139*x + 1, 7)]",False
13,51679,7,6,"[(x^6 + 25499*x^5 + 2*x^4 + 25498*x^3 + 2*x^2 + 25499*x + 1, 7), (x^6 + 26181*x^5 + 2*x^4 + 26180*x^3 + 2*x^2 + 26181*x + 1, 7)]",False
13,51893,7,6,"[(x^6 + 18427*x^5 + 2*x^4 + 18426*x^3 + 2*x^2 + 18427*x + 1, 7), (x^6 + 33467*x^5 + 2*x^4 + 33466*x^3 + 2*x^2 + 33467*x + 1, 7)]",False
13,51913,7,6,"[(x^6 + 12672*x^5 + 2*x^4 + 12671*x^3 + 2*x^2 + 12672*x + 1, 7), (x^6 + 39242*x^5 + 2*x^4 + 39241*x^3 + 2*x^2 + 39242*x + 1, 7)]",False
13,51971,7,6,"[(x^6 + 25872*x^5 + 2*x^4 + 25871*x^3 + 2*x^2 + 25872*x + 1, 7), (x^6 + 26100*x^5 + 2*x^4 + 26099*x^3 + 2*x^2 + 26100*x + 1, 7)]",False
13,51991,7,6,"[(x^6 + 13097*x^5 + 2*x^4 + 13096*x^3 + 2*x^2 + 13097*x + 1, 7), (x^6 + 38895*x^5 + 2*x^4 + 38894*x^3 + 2*x^2 + 38895*x + 1, 7)]",False
13,52069,7,6,"[(x^6 + 22045*x^5 + 2*x^4 + 22044*x^3 + 2*x^2 + 22045*x + 1, 7), (x^6 + 30025*x^5 + 2*x^4 + 30024*x^3 + 2*x^2 + 30025*x + 1, 7)]",False
13,52121,7,6,"[(x^6 + 24074*x^5 + 2*x^4 + 24073*x^3 + 2*x^2 + 24074*x + 1, 7), (x^6 + 28048*x^5 + 2*x^4 + 28047*x^3 + 2*x^2 + 28048*x + 1, 7)]",False
13,52127,7,6,"[(x^6 + 5897*x^5 + 2*x^4 + 5896*x^3 + 2*x^2 + 5897*x + 1, 7), (x^6 + 46231*x^5 + 2*x^4 + 46230*x^3 + 2*x^2 + 46231*x + 1, 7)]",False
13,52147,7,6,"[(x^6 + 11087*x^5 + 2*x^4 + 11086*x^3 + 2*x^2 + 11087*x + 1, 7), (x^6 + 41061*x^5 + 2*x^4 + 41060*x^3 + 2*x^2 + 41061*x + 1, 7)]",False
13,52153,7,6,"[(x^6 + 13513*x^5 + 2*x^4 + 13512*x^3 + 2*x^2 + 13513*x + 1, 7), (x^6 + 38641*x^5 + 2*x^4 + 38640*x^3 + 2*x^2 + 38641*x + 1, 7)]",False
13,52361,7,6,"[(x^6 + 11366*x^5 + 2*x^4 + 11365*x^3 + 2*x^2 + 11366*x + 1, 7), (x^6 + 40996*x^5 + 2*x^4 + 40995*x^3 + 2*x^2 + 40996*x + 1, 7)]",False
13,52387,7,6,"[(x^6 + 22022*x^5 + 2*x^4 + 22021*x^3 + 2*x^2 + 22022*x + 1, 7), (x^6 + 30366*x^5 + 2*x^4 + 30365*x^3 + 2*x^2 + 30366*x + 1, 7)]",False
13,52433,7,6,"[(x^6 + 25502*x^5 + 2*x^4 + 25501*x^3 + 2*x^2 + 25502*x + 1, 7), (x^6 + 26932*x^5 + 2*x^4 + 26931*x^3 + 2*x^2 + 26932*x + 1, 7)]",False
13,52511,7,6,"[(x^6 + 22538*x^5 + 2*x^4 + 22537*x^3 + 2*x^2 + 22538*x + 1, 7), (x^6 + 29974*x^5 + 2*x^4 + 29973*x^3 + 2*x^2 + 29974*x + 1, 7)]",False
13,52517,7,6,"[(x^6 + 688*x^5 + 2*x^4 + 687*x^3 + 2*x^2 + 688*x + 1, 7), (x^6 + 51830*x^5 + 2*x^4 + 51829*x^3 + 2*x^2 + 51830*x + 1, 7)]",False
13,52543,7,6,"[(x^6 + 16614*x^5 + 2*x^4 + 16613*x^3 + 2*x^2 + 16614*x + 1, 7), (x^6 + 35930*x^5 + 2*x^4 + 35929*x^3 + 2*x^2 + 35930*x + 1, 7)]",False
13,52667,7,6,"[(x^6 + 230*x^5 + 2*x^4 + 229*x^3 + 2*x^2 + 230*x + 1, 7), (x^6 + 52438*x^5 + 2*x^4 + 52437*x^3 + 2*x^2 + 52438*x + 1, 7)]",False
13,52673,7,6,"[(x^6 + 1793*x^5 + 2*x^4 + 1792*x^3 + 2*x^2 + 1793*x + 1, 7), (x^6 + 50881*x^5 + 2*x^4 + 50880*x^3 + 2*x^2 + 50881*x + 1, 7)]",False
13,52901,7,6,"[(x^6 + 24177*x^5 + 2*x^4 + 24176*x^3 + 2*x^2 + 24177*x + 1, 7), (x^6 + 28725*x^5 + 2*x^4 + 28724*x^3 + 2*x^2 + 28725*x + 1, 7)]",False
13,53089,7,6,"[(x^6 + 20236*x^5 + 2*x^4 + 20235*x^3 + 2*x^2 + 20236*x + 1, 7), (x^6 + 32854*x^5 + 2*x^4 + 32853*x^3 + 2*x^2 + 32854*x + 1, 7)]",False
13,53161,7,6,"[(x^6 + 6952*x^5 + 2*x^4 + 6951*x^3 + 2*x^2 + 6952*x + 1, 7), (x^6 + 46210*x^5 + 2*x^4 + 46209*x^3 + 2*x^2 + 46210*x + 1, 7)]",False
13,53239,7,6,"[(x^6 + 8735*x^5 + 2*x^4 + 8734*x^3 + 2*x^2 + 8735*x + 1, 7), (x^6 + 44505*x^5 + 2*x^4 + 44504*x^3 + 2*x^2 + 44505*x + 1, 7)]",False
13,53323,7,6,"[(x^6 + 16689*x^5 + 2*x^4 + 16688*x^3 + 2*x^2 + 16689*x + 1, 7), (x^6 + 36635*x^5 + 2*x^4 + 36634*x^3 + 2*x^2 + 36635*x + 1, 7)]",False
13,53401,7,6,"[(x^6 + 4023*x^5 + 2*x^4 + 4022*x^3 + 2*x^2 + 4023*x + 1, 7), (x^6 + 49379*x^5 + 2*x^4 + 49378*x^3 + 2*x^2 + 49379*x + 1, 7)]",False
13,53453,7,6,"[(x^6 + 21813*x^5 + 2*x^4 + 21812*x^3 + 2*x^2 + 21813*x + 1, 7), (x^6 + 31641*x^5 + 2*x^4 + 31640*x^3 + 2*x^2 + 31641*x + 1, 7)]",False
13,53479,7,6,"[(x^6 + 5279*x^5 + 2*x^4 + 5278*x^3 + 2*x^2 + 5279*x + 1, 7), (x^6 + 48201*x^5 + 2*x^4 + 48200*x^3 + 2*x^2 + 48201*x + 1, 7)]",False
13,53551,7,6,"[(x^6 + 8270*x^5 + 2*x^4 + 8269*x^3 + 2*x^2 + 8270*x + 1, 7), (x^6 + 45282*x^5 + 2*x^4 + 45281*x^3 + 2*x^2 + 45282*x + 1, 7)]",False
13,53609,7,6,"[(x^6 + 1654*x^5 + 2*x^4 + 1653*x^3 + 2*x^2 + 1654*x + 1, 7), (x^6 + 51956*x^5 + 2*x^4 + 51955*x^3 + 2*x^2 + 51956*x + 1, 7)]",False
13,53629,7,6,"[(x^6 + 3713*x^5 + 2*x^4 + 3712*x^3 + 2*x^2 + 3713*x + 1, 7), (x^6 + 49917*x^5 + 2*x^4 + 49916*x^3 + 2*x^2 + 49917*x + 1, 7)]",False
13,53681,7,6,"[(x^6 + 23064*x^5 + 2*x^4 + 23063*x^3 + 2*x^2 + 23064*x + 1, 7), (x^6 + 30618*x^5 + 2*x^4 + 30617*x^3 + 2*x^2 + 30618*x + 1, 7)]",False
13,53759,7,6,"[(x^6 + 8679*x^5 + 2*x^4 + 8678*x^3 + 2*x^2 + 8679*x + 1, 7), (x^6 + 45081*x^5 + 2*x^4 + 45080*x^3 + 2*x^2 + 45081*x + 1, 7)]",False
13,53791,7,6,"[(x^6 + 3571*x^5 + 2*x^4 + 3570*x^3 + 2*x^2 + 3571*x + 1, 7), (x^6 + 50221*x^5 + 2*x^4 + 50220*x^3 + 2*x^2 + 50221*x + 1, 7)]",False
13,53993,7,6,"[(x^6 + 25532*x^5 + 2*x^4 + 25531*x^3 + 2*x^2 + 25532*x + 1, 7), (x^6 + 28462*x^5 + 2*x^4 + 28461*x^3 + 2*x^2 + 28462*x + 1, 7)]",False
13,54181,7,6,"[(x^6 + 1210*x^5 + 2*x^4 + 1209*x^3 + 2*x^2 + 1210*x + 1, 7), (x^6 + 52972*x^5 + 2*x^4 + 52971*x^3 + 2*x^2 + 52972*x + 1, 7)]",False
13,54311,7,6,"[(x^6 + 19259*x^5 + 2*x^4 + 19258*x^3 + 2*x^2 + 19259*x + 1, 7), (x^6 + 35053*x^5 + 2*x^4 + 35052*x^3 + 2*x^2 + 35053*x + 1, 7)]",False
13,54331,7,6,"[(x^6 + 17504*x^5 + 2*x^4 + 17503*x^3 + 2*x^2 + 17504*x + 1, 7), (x^6 + 36828*x^5 + 2*x^4 + 36827*x^3 + 2*x^2 + 36828*x + 1, 7)]",False
13,54409,7,6,"[(x^6 + 4910*x^5 + 2*x^4 + 4909*x^3 + 2*x^2 + 4910*x + 1, 7), (x^6 + 49500*x^5 + 2*x^4 + 49499*x^3 + 2*x^2 + 49500*x + 1, 7)]",False
13,54493,7,6,"[(x^6 + 18087*x^5 + 2*x^4 + 18086*x^3 + 2*x^2 + 18087*x + 1, 7), (x^6 + 36407*x^5 + 2*x^4 + 36406*x^3 + 2*x^2 + 36407*x + 1, 7)]",False
13,54539,7,6,"[(x^6 + 405*x^5 + 2*x^4 + 404*x^3 + 2*x^2 + 405*x + 1, 7), (x^6 + 54135*x^5 + 2*x^4 + 54134*x^3 + 2*x^2 + 54135*x + 1, 7)]",False
13,54617,7,6,"[(x^6 + 21061*x^5 + 2*x^4 + 21060*x^3 + 2*x^2 + 21061*x + 1, 7), (x^6 + 33557*x^5 + 2*x^4 + 33556*x^3 + 2*x^2 + 33557*x + 1, 7)]",False
13,54623,7,6,"[(x^6 + 2655*x^5 + 2*x^4 + 2654*x^3 + 2*x^2 + 2655*x + 1, 7), (x^6 + 51969*x^5 + 2*x^4 + 51968*x^3 + 2*x^2 + 51969*x + 1, 7)]",False
13,54721,7,6,"[(x^6 + 965*x^5 + 2*x^4 + 964*x^3 + 2*x^2 + 965*x + 1, 7), (x^6 + 53757*x^5 + 2*x^4 + 53756*x^3 + 2*x^2 + 53757*x + 1, 7)]",False
13,54727,7,6,"[(x^6 + 12136*x^5 + 2*x^4 + 12135*x^3 + 2*x^2 + 12136*x + 1, 7), (x^6 + 42592*x^5 + 2*x^4 + 42591*x^3 + 2*x^2 + 42592*x + 1, 7)]",False
13,54773,7,6,"[(x^6 + 21013*x^5 + 2*x^4 + 21012*x^3 + 2*x^2 + 21013*x + 1, 7), (x^6 + 33761*x^5 + 2*x^4 + 33760*x^3 + 2*x^2 + 33761*x + 1, 7)]",False
13,54779,7,6,"[(x^6 + 9545*x^5 + 2*x^4 + 9544*x^3 + 2*x^2 + 9545*x + 1, 7), (x^6 + 45235*x^5 + 2*x^4 + 45234*x^3 + 2*x^2 + 45235*x + 1, 7)]",False
13,54799,7,6,"[(x^6 + 7517*x^5 + 2*x^4 + 7516*x^3 + 2*x^2 + 7517*x + 1, 7), (x^6 + 47283*x^5 + 2*x^4 + 47282*x^3 + 2*x^2 + 47283*x + 1, 7)]",False
13,54851,7,6,"[(x^6 + 2185*x^5 + 2*x^4 + 2184*x^3 + 2*x^2 + 2185*x + 1, 7), (x^6 + 52667*x^5 + 2*x^4 + 52666*x^3 + 2*x^2 + 52667*x + 1, 7)]",False
13,54877,7,6,"[(x^6 + 22176*x^5 + 2*x^4 + 22175*x^3 + 2*x^2 + 22176*x + 1, 7), (x^6 + 32702*x^5 + 2*x^4 + 32701*x^3 + 2*x^2 + 32702*x + 1, 7)]",False
13,55117,7,6,"[(x^6 + 18886*x^5 + 2*x^4 + 18885*x^3 + 2*x^2 + 18886*x + 1, 7), (x^6 + 36232*x^5 + 2*x^4 + 36231*x^3 + 2*x^2 + 36232*x + 1, 7)]",False
13,55163,7,6,"[(x^6 + 19198*x^5 + 2*x^4 + 19197*x^3 + 2*x^2 + 19198*x + 1, 7), (x^6 + 35966*x^5 + 2*x^4 + 35965*x^3 + 2*x^2 + 35966*x + 1, 7)]",False
13,55351,7,6,"[(x^6 + 408*x^5 + 2*x^4 + 407*x^3 + 2*x^2 + 408*x + 1, 7), (x^6 + 54944*x^5 + 2*x^4 + 54943*x^3 + 2*x^2 + 54944*x + 1, 7)]",False
13,55501,7,6,"[(x^6 + 3390*x^5 + 2*x^4 + 3389*x^3 + 2*x^2 + 3390*x + 1, 7), (x^6 + 52112*x^5 + 2*x^4 + 52111*x^3 + 2*x^2 + 52112*x + 1, 7)]",False
13,55579,7,6,"[(x^6 + 9303*x^5 + 2*x^4 + 9302*x^3 + 2*x^2 + 9303*x + 1, 7), (x^6 + 46277*x^5 + 2*x^4 + 46276*x^3 + 2*x^2 + 46277*x + 1, 7)]",False
13,55631,7,6,"[(x^6 + 18220*x^5 + 2*x^4 + 18219*x^3 + 2*x^2 + 18220*x + 1, 7), (x^6 + 37412*x^5 + 2*x^4 + 37411*x^3 + 2*x^2 + 37412*x + 1, 7)]",False
13,55663,7,6,"[(x^6 + 21246*x^5 + 2*x^4 + 21245*x^3 + 2*x^2 + 21246*x + 1, 7), (x^6 + 34418*x^5 + 2*x^4 + 34417*x^3 + 2*x^2 + 34418*x + 1, 7)]",False
13,55787,7,6,"[(x^6 + 10566*x^5 + 2*x^4 + 10565*x^3 + 2*x^2 + 10566*x + 1, 7), (x^6 + 45222*x^5 + 2*x^4 + 45221*x^3 + 2*x^2 + 45222*x + 1, 7)]",False
13,55793,7,6,"[(x^6 + 17697*x^5 + 2*x^4 + 17696*x^3 + 2*x^2 + 17697*x + 1, 7), (x^6 + 38097*x^5 + 2*x^4 + 38096*x^3 + 2*x^2 + 38097*x + 1, 7)]",False
13,55813,7,6,"[(x^6 + 20162*x^5 + 2*x^4 + 20161*x^3 + 2*x^2 + 20162*x + 1, 7), (x^6 + 35652*x^5 + 2*x^4 + 35651*x^3 + 2*x^2 + 35652*x + 1, 7)]",False
13,55819,7,6,"[(x^6 + 15738*x^5 + 2*x^4 + 15737*x^3 + 2*x^2 + 15738*x + 1, 7), (x^6 + 40082*x^5 + 2*x^4 + 40081*x^3 + 2*x^2 + 40082*x + 1, 7)]",False
13,55871,7,6,"[(x^6 + 19416*x^5 + 2*x^4 + 19415*x^3 + 2*x^2 + 19416*x + 1, 7), (x^6 + 36456*x^5 + 2*x^4 + 36455*x^3 + 2*x^2 + 36456*x + 1, 7)]",False
13,55897,7,6,"[(x^6 + 16883*x^5 + 2*x^4 + 16882*x^3 + 2*x^2 + 16883*x + 1, 7), (x^6 + 39015*x^5 + 2*x^4 + 39014*x^3 + 2*x^2 + 39015*x + 1, 7)]",False
13,55949,7,6,"[(x^6 + 6091*x^5 + 2*x^4 + 6090*x^3 + 2*x^2 + 6091*x + 1, 7), (x^6 + 49859*x^5 + 2*x^4 + 49858*x^3 + 2*x^2 + 49859*x + 1, 7)]",False
13,56053,7,6,"[(x^6 + 2929*x^5 + 2*x^4 + 2928*x^3 + 2*x^2 + 2929*x + 1, 7), (x^6 + 53125*x^5 + 2*x^4 + 53124*x^3 + 2*x^2 + 53125*x + 1, 7)]",False
13,56099,7,6,"[(x^6 + 18275*x^5 + 2*x^4 + 18274*x^3 + 2*x^2 + 18275*x + 1, 7), (x^6 + 37825*x^5 + 2*x^4 + 37824*x^3 + 2*x^2 + 37825*x + 1, 7)]",False
13,56131,7,6,"[(x^6 + 13232*x^5 + 2*x^4 + 13231*x^3 + 2*x^2 + 13232*x + 1, 7), (x^6 + 42900*x^5 + 2*x^4 + 42899*x^3 + 2*x^2 + 42900*x + 1, 7)]",False
13,56209,7,6,"[(x^6 + 25773*x^5 + 2*x^4 + 25772*x^3 + 2*x^2 + 25773*x + 1, 7), (x^6 + 30437*x^5 + 2*x^4 + 30436*x^3 + 2*x^2 + 30437*x + 1, 7)]",False
13,56333,7,6,"[(x^6 + 25982*x^5 + 2*x^4 + 25981*x^3 + 2*x^2 + 25982*x + 1, 7), (x^6 + 30352*x^5 + 2*x^4 + 30351*x^3 + 2*x^2 + 30352*x + 1, 7)]",False
13,56359,7,6,"[(x^6 + 27194*x^5 + 2*x^4 + 27193*x^3 + 2*x^2 + 27194*x + 1, 7), (x^6 + 29166*x^5 + 2*x^4 + 29165*x^3 + 2*x^2 + 29166*x + 1, 7)]",False
13,56417,7,6,"[(x^6 + 22485*x^5 + 2*x^4 + 22484*x^3 + 2*x^2 + 22485*x + 1, 7), (x^6 + 33933*x^5 + 2*x^4 + 33932*x^3 + 2*x^2 + 33933*x + 1, 7)]",False
13,56437,7,6,"[(x^6 + 4190*x^5 + 2*x^4 + 4189*x^3 + 2*x^2 + 4190*x + 1, 7), (x^6 + 52248*x^5 + 2*x^4 + 52247*x^3 + 2*x^2 + 52248*x + 1, 7)]",False
13,56443,7,6,"[(x^6 + 412*x^5 + 2*x^4 + 411*x^3 + 2*x^2 + 412*x + 1, 7), (x^6 + 56032*x^5 + 2*x^4 + 56031*x^3 + 2*x^2 + 56032*x + 1, 7)]",False
13,56489,7,6,"[(x^6 + 25699*x^5 + 2*x^4 + 25698*x^3 + 2*x^2 + 25699*x + 1, 7), (x^6 + 30791*x^5 + 2*x^4 + 30790*x^3 + 2*x^2 + 30791*x + 1, 7)]",False
13,56599,7,6,"[(x^6 + 14575*x^5 + 2*x^4 + 14574*x^3 + 2*x^2 + 14575*x + 1, 7), (x^6 + 42025*x^5 + 2*x^4 + 42024*x^3 + 2*x^2 + 42025*x + 1, 7)]",False
13,56671,7,6,"[(x^6 + 13859*x^5 + 2*x^4 + 13858*x^3 + 2*x^2 + 13859*x + 1, 7), (x^6 + 42813*x^5 + 2*x^4 + 42812*x^3 + 2*x^2 + 42813*x + 1, 7)]",False
13,56807,7,6,"[(x^6 + 24559*x^5 + 2*x^4 + 24558*x^3 + 2*x^2 + 24559*x + 1, 7), (x^6 + 32249*x^5 + 2*x^4 + 32248*x^3 + 2*x^2 + 32249*x + 1, 7)]",False
13,56827,7,6,"[(x^6 + 2224*x^5 + 2*x^4 + 2223*x^3 + 2*x^2 + 2224*x + 1, 7), (x^6 + 54604*x^5 + 2*x^4 + 54603*x^3 + 2*x^2 + 54604*x + 1, 7)]",False
13,56911,7,6,"[(x^6 + 20930*x^5 + 2*x^4 + 20929*x^3 + 2*x^2 + 20930*x + 1, 7), (x^6 + 35982*x^5 + 2*x^4 + 35981*x^3 + 2*x^2 + 35982*x + 1, 7)]",False
13,56957,7,6,"[(x^6 + 23429*x^5 + 2*x^4 + 23428*x^3 + 2*x^2 + 23429*x + 1, 7), (x^6 + 33529*x^5 + 2*x^4 + 33528*x^3 + 2*x^2 + 33529*x + 1, 7)]",False
13,56963,7,6,"[(x^6 + 12224*x^5 + 2*x^4 + 12223*x^3 + 2*x^2 + 12224*x + 1, 7), (x^6 + 44740*x^5 + 2*x^4 + 44739*x^3 + 2*x^2 + 44740*x + 1, 7)]",False
13,56983,7,6,"[(x^6 + 1286*x^5 + 2*x^4 + 1285*x^3 + 2*x^2 + 1286*x + 1, 7), (x^6 + 55698*x^5 + 2*x^4 + 55697*x^3 + 2*x^2 + 55698*x + 1, 7)]",False
