p-th Cyclo pol,#F_q (pol factored over F_q),sparsity,ord_p(q),Factors,sparsity <= ord_p(q)?
11,48673,6,5,"[(x^5 + 22318*x^4 + 48672*x^3 + x^2 + 22317*x + 48672, 6), (x^5 + 26356*x^4 + 48672*x^3 + x^2 + 26355*x + 48672, 6)]",False
11,48679,6,5,"[(x^5 + 19937*x^4 + 48678*x^3 + x^2 + 19936*x + 48678, 6), (x^5 + 28743*x^4 + 48678*x^3 + x^2 + 28742*x + 48678, 6)]",False
11,48733,6,5,"[(x^5 + 4912*x^4 + 48732*x^3 + x^2 + 4911*x + 48732, 6), (x^5 + 43822*x^4 + 48732*x^3 + x^2 + 43821*x + 48732, 6)]",False
11,48757,6,5,"[(x^5 + 9235*x^4 + 48756*x^3 + x^2 + 9234*x + 48756, 6), (x^5 + 39523*x^4 + 48756*x^3 + x^2 + 39522*x + 48756, 6)]",False
11,48761,6,5,"[(x^5 + 2130*x^4 + 48760*x^3 + x^2 + 2129*x + 48760, 6), (x^5 + 46632*x^4 + 48760*x^3 + x^2 + 46631*x + 48760, 6)]",False
11,48767,6,5,"[(x^5 + 22003*x^4 + 48766*x^3 + x^2 + 22002*x + 48766, 6), (x^5 + 26765*x^4 + 48766*x^3 + x^2 + 26764*x + 48766, 6)]",False
11,48779,6,5,"[(x^5 + 8631*x^4 + 48778*x^3 + x^2 + 8630*x + 48778, 6), (x^5 + 40149*x^4 + 48778*x^3 + x^2 + 40148*x + 48778, 6)]",False
11,48799,6,5,"[(x^5 + 22788*x^4 + 48798*x^3 + x^2 + 22787*x + 48798, 6), (x^5 + 26012*x^4 + 48798*x^3 + x^2 + 26011*x + 48798, 6)]",False
11,48821,6,5,"[(x^5 + 3515*x^4 + 48820*x^3 + x^2 + 3514*x + 48820, 6), (x^5 + 45307*x^4 + 48820*x^3 + x^2 + 45306*x + 48820, 6)]",False
11,48823,6,5,"[(x^5 + 22600*x^4 + 48822*x^3 + x^2 + 22599*x + 48822, 6), (x^5 + 26224*x^4 + 48822*x^3 + x^2 + 26223*x + 48822, 6)]",False
11,48871,6,5,"[(x^5 + 22468*x^4 + 48870*x^3 + x^2 + 22467*x + 48870, 6), (x^5 + 26404*x^4 + 48870*x^3 + x^2 + 26403*x + 48870, 6)]",False
11,48889,6,5,"[(x^5 + 23345*x^4 + 48888*x^3 + x^2 + 23344*x + 48888, 6), (x^5 + 25545*x^4 + 48888*x^3 + x^2 + 25544*x + 48888, 6)]",False
11,48953,6,5,"[(x^5 + 8881*x^4 + 48952*x^3 + x^2 + 8880*x + 48952, 6), (x^5 + 40073*x^4 + 48952*x^3 + x^2 + 40072*x + 48952, 6)]",False
11,49003,6,5,"[(x^5 + 2844*x^4 + 49002*x^3 + x^2 + 2843*x + 49002, 6), (x^5 + 46160*x^4 + 49002*x^3 + x^2 + 46159*x + 49002, 6)]",False
11,49009,6,5,"[(x^5 + 5309*x^4 + 49008*x^3 + x^2 + 5308*x + 49008, 6), (x^5 + 43701*x^4 + 49008*x^3 + x^2 + 43700*x + 49008, 6)]",False
11,49019,6,5,"[(x^5 + 4836*x^4 + 49018*x^3 + x^2 + 4835*x + 49018, 6), (x^5 + 44184*x^4 + 49018*x^3 + x^2 + 44183*x + 49018, 6)]",False
11,49031,6,5,"[(x^5 + 8441*x^4 + 49030*x^3 + x^2 + 8440*x + 49030, 6), (x^5 + 40591*x^4 + 49030*x^3 + x^2 + 40590*x + 49030, 6)]",False
11,49043,6,5,"[(x^5 + 11953*x^4 + 49042*x^3 + x^2 + 11952*x + 49042, 6), (x^5 + 37091*x^4 + 49042*x^3 + x^2 + 37090*x + 49042, 6)]",False
11,49069,6,5,"[(x^5 + 14075*x^4 + 49068*x^3 + x^2 + 14074*x + 49068, 6), (x^5 + 34995*x^4 + 49068*x^3 + x^2 + 34994*x + 49068, 6)]",False
11,49109,6,5,"[(x^5 + 16205*x^4 + 49108*x^3 + x^2 + 16204*x + 49108, 6), (x^5 + 32905*x^4 + 49108*x^3 + x^2 + 32904*x + 49108, 6)]",False
11,49157,6,5,"[(x^5 + 13485*x^4 + 49156*x^3 + x^2 + 13484*x + 49156, 6), (x^5 + 35673*x^4 + 49156*x^3 + x^2 + 35672*x + 49156, 6)]",False
11,49201,6,5,"[(x^5 + 18082*x^4 + 49200*x^3 + x^2 + 18081*x + 49200, 6), (x^5 + 31120*x^4 + 49200*x^3 + x^2 + 31119*x + 49200, 6)]",False
11,49207,6,5,"[(x^5 + 9052*x^4 + 49206*x^3 + x^2 + 9051*x + 49206, 6), (x^5 + 40156*x^4 + 49206*x^3 + x^2 + 40155*x + 49206, 6)]",False
11,49223,6,5,"[(x^5 + 8287*x^4 + 49222*x^3 + x^2 + 8286*x + 49222, 6), (x^5 + 40937*x^4 + 49222*x^3 + x^2 + 40936*x + 49222, 6)]",False
11,49261,6,5,"[(x^5 + 20827*x^4 + 49260*x^3 + x^2 + 20826*x + 49260, 6), (x^5 + 28435*x^4 + 49260*x^3 + x^2 + 28434*x + 49260, 6)]",False
11,49307,6,5,"[(x^5 + 1845*x^4 + 49306*x^3 + x^2 + 1844*x + 49306, 6), (x^5 + 47463*x^4 + 49306*x^3 + x^2 + 47462*x + 49306, 6)]",False
11,49333,6,5,"[(x^5 + 14685*x^4 + 49332*x^3 + x^2 + 14684*x + 49332, 6), (x^5 + 34649*x^4 + 49332*x^3 + x^2 + 34648*x + 49332, 6)]",False
11,49339,6,5,"[(x^5 + 24032*x^4 + 49338*x^3 + x^2 + 24031*x + 49338, 6), (x^5 + 25308*x^4 + 49338*x^3 + x^2 + 25307*x + 49338, 6)]",False
11,49393,6,5,"[(x^5 + 2363*x^4 + 49392*x^3 + x^2 + 2362*x + 49392, 6), (x^5 + 47031*x^4 + 49392*x^3 + x^2 + 47030*x + 49392, 6)]",False
11,49417,6,5,"[(x^5 + 2958*x^4 + 49416*x^3 + x^2 + 2957*x + 49416, 6), (x^5 + 46460*x^4 + 49416*x^3 + x^2 + 46459*x + 49416, 6)]",False
11,49459,6,5,"[(x^5 + 14284*x^4 + 49458*x^3 + x^2 + 14283*x + 49458, 6), (x^5 + 35176*x^4 + 49458*x^3 + x^2 + 35175*x + 49458, 6)]",False
11,49481,6,5,"[(x^5 + 20659*x^4 + 49480*x^3 + x^2 + 20658*x + 49480, 6), (x^5 + 28823*x^4 + 49480*x^3 + x^2 + 28822*x + 49480, 6)]",False
11,49531,6,5,"[(x^5 + 16585*x^4 + 49530*x^3 + x^2 + 16584*x + 49530, 6), (x^5 + 32947*x^4 + 49530*x^3 + x^2 + 32946*x + 49530, 6)]",False
11,49537,6,5,"[(x^5 + 24338*x^4 + 49536*x^3 + x^2 + 24337*x + 49536, 6), (x^5 + 25200*x^4 + 49536*x^3 + x^2 + 25199*x + 49536, 6)]",False
11,49547,6,5,"[(x^5 + 16872*x^4 + 49546*x^3 + x^2 + 16871*x + 49546, 6), (x^5 + 32676*x^4 + 49546*x^3 + x^2 + 32675*x + 49546, 6)]",False
11,49549,6,5,"[(x^5 + 7955*x^4 + 49548*x^3 + x^2 + 7954*x + 49548, 6), (x^5 + 41595*x^4 + 49548*x^3 + x^2 + 41594*x + 49548, 6)]",False
11,49559,6,5,"[(x^5 + 14846*x^4 + 49558*x^3 + x^2 + 14845*x + 49558, 6), (x^5 + 34714*x^4 + 49558*x^3 + x^2 + 34713*x + 49558, 6)]",False
11,49597,6,5,"[(x^5 + 13903*x^4 + 49596*x^3 + x^2 + 13902*x + 49596, 6), (x^5 + 35695*x^4 + 49596*x^3 + x^2 + 35694*x + 49596, 6)]",False
11,49603,6,5,"[(x^5 + 24553*x^4 + 49602*x^3 + x^2 + 24552*x + 49602, 6), (x^5 + 25051*x^4 + 49602*x^3 + x^2 + 25050*x + 49602, 6)]",False
11,49613,6,5,"[(x^5 + 23513*x^4 + 49612*x^3 + x^2 + 23512*x + 49612, 6), (x^5 + 26101*x^4 + 49612*x^3 + x^2 + 26100*x + 49612, 6)]",False
11,49663,6,5,"[(x^5 + 18732*x^4 + 49662*x^3 + x^2 + 18731*x + 49662, 6), (x^5 + 30932*x^4 + 49662*x^3 + x^2 + 30931*x + 49662, 6)]",False
11,49669,6,5,"[(x^5 + 24642*x^4 + 49668*x^3 + x^2 + 24641*x + 49668, 6), (x^5 + 25028*x^4 + 49668*x^3 + x^2 + 25027*x + 49668, 6)]",False
11,49681,6,5,"[(x^5 + 13234*x^4 + 49680*x^3 + x^2 + 13233*x + 49680, 6), (x^5 + 36448*x^4 + 49680*x^3 + x^2 + 36447*x + 49680, 6)]",False
11,49747,6,5,"[(x^5 + 9221*x^4 + 49746*x^3 + x^2 + 9220*x + 49746, 6), (x^5 + 40527*x^4 + 49746*x^3 + x^2 + 40526*x + 49746, 6)]",False
11,49757,6,5,"[(x^5 + 14889*x^4 + 49756*x^3 + x^2 + 14888*x + 49756, 6), (x^5 + 34869*x^4 + 49756*x^3 + x^2 + 34868*x + 49756, 6)]",False
11,49789,6,5,"[(x^5 + 23506*x^4 + 49788*x^3 + x^2 + 23505*x + 49788, 6), (x^5 + 26284*x^4 + 49788*x^3 + x^2 + 26283*x + 49788, 6)]",False
11,49801,6,5,"[(x^5 + 17015*x^4 + 49800*x^3 + x^2 + 17014*x + 49800, 6), (x^5 + 32787*x^4 + 49800*x^3 + x^2 + 32786*x + 49800, 6)]",False
11,49811,6,5,"[(x^5 + 19791*x^4 + 49810*x^3 + x^2 + 19790*x + 49810, 6), (x^5 + 30021*x^4 + 49810*x^3 + x^2 + 30020*x + 49810, 6)]",False
11,49823,6,5,"[(x^5 + 10661*x^4 + 49822*x^3 + x^2 + 10660*x + 49822, 6), (x^5 + 39163*x^4 + 49822*x^3 + x^2 + 39162*x + 49822, 6)]",False
11,49877,6,5,"[(x^5 + 17655*x^4 + 49876*x^3 + x^2 + 17654*x + 49876, 6), (x^5 + 32223*x^4 + 49876*x^3 + x^2 + 32222*x + 49876, 6)]",False
11,49921,6,5,"[(x^5 + 8720*x^4 + 49920*x^3 + x^2 + 8719*x + 49920, 6), (x^5 + 41202*x^4 + 49920*x^3 + x^2 + 41201*x + 49920, 6)]",False
11,49927,6,5,"[(x^5 + 14194*x^4 + 49926*x^3 + x^2 + 14193*x + 49926, 6), (x^5 + 35734*x^4 + 49926*x^3 + x^2 + 35733*x + 49926, 6)]",False
11,49943,6,5,"[(x^5 + 2355*x^4 + 49942*x^3 + x^2 + 2354*x + 49942, 6), (x^5 + 47589*x^4 + 49942*x^3 + x^2 + 47588*x + 49942, 6)]",False
11,49993,6,5,"[(x^5 + 19267*x^4 + 49992*x^3 + x^2 + 19266*x + 49992, 6), (x^5 + 30727*x^4 + 49992*x^3 + x^2 + 30726*x + 49992, 6)]",False
11,49999,6,5,"[(x^5 + 21674*x^4 + 49998*x^3 + x^2 + 21673*x + 49998, 6), (x^5 + 28326*x^4 + 49998*x^3 + x^2 + 28325*x + 49998, 6)]",False
11,50021,6,5,"[(x^5 + 9960*x^4 + 50020*x^3 + x^2 + 9959*x + 50020, 6), (x^5 + 40062*x^4 + 50020*x^3 + x^2 + 40061*x + 50020, 6)]",False
11,50033,6,5,"[(x^5 + 10660*x^4 + 50032*x^3 + x^2 + 10659*x + 50032, 6), (x^5 + 39374*x^4 + 50032*x^3 + x^2 + 39373*x + 50032, 6)]",False
11,50053,6,5,"[(x^5 + 388*x^4 + 50052*x^3 + x^2 + 387*x + 50052, 6), (x^5 + 49666*x^4 + 50052*x^3 + x^2 + 49665*x + 50052, 6)]",False
11,50077,6,5,"[(x^5 + 22684*x^4 + 50076*x^3 + x^2 + 22683*x + 50076, 6), (x^5 + 27394*x^4 + 50076*x^3 + x^2 + 27393*x + 50076, 6)]",False
11,50087,6,5,"[(x^5 + 14343*x^4 + 50086*x^3 + x^2 + 14342*x + 50086, 6), (x^5 + 35745*x^4 + 50086*x^3 + x^2 + 35744*x + 50086, 6)]",False
11,50119,6,5,"[(x^5 + 743*x^4 + 50118*x^3 + x^2 + 742*x + 50118, 6), (x^5 + 49377*x^4 + 50118*x^3 + x^2 + 49376*x + 50118, 6)]",False
11,50131,6,5,"[(x^5 + 7056*x^4 + 50130*x^3 + x^2 + 7055*x + 50130, 6), (x^5 + 43076*x^4 + 50130*x^3 + x^2 + 43075*x + 50130, 6)]",False
11,50147,6,5,"[(x^5 + 2877*x^4 + 50146*x^3 + x^2 + 2876*x + 50146, 6), (x^5 + 47271*x^4 + 50146*x^3 + x^2 + 47270*x + 50146, 6)]",False
11,50153,6,5,"[(x^5 + 7768*x^4 + 50152*x^3 + x^2 + 7767*x + 50152, 6), (x^5 + 42386*x^4 + 50152*x^3 + x^2 + 42385*x + 50152, 6)]",False
11,50207,6,5,"[(x^5 + 15419*x^4 + 50206*x^3 + x^2 + 15418*x + 50206, 6), (x^5 + 34789*x^4 + 50206*x^3 + x^2 + 34788*x + 50206, 6)]",False
11,50231,6,5,"[(x^5 + 16232*x^4 + 50230*x^3 + x^2 + 16231*x + 50230, 6), (x^5 + 34000*x^4 + 50230*x^3 + x^2 + 33999*x + 50230, 6)]",False
11,50263,6,5,"[(x^5 + 4342*x^4 + 50262*x^3 + x^2 + 4341*x + 50262, 6), (x^5 + 45922*x^4 + 50262*x^3 + x^2 + 45921*x + 50262, 6)]",False
11,50273,6,5,"[(x^5 + 4989*x^4 + 50272*x^3 + x^2 + 4988*x + 50272, 6), (x^5 + 45285*x^4 + 50272*x^3 + x^2 + 45284*x + 50272, 6)]",False
11,50329,6,5,"[(x^5 + 10439*x^4 + 50328*x^3 + x^2 + 10438*x + 50328, 6), (x^5 + 39891*x^4 + 50328*x^3 + x^2 + 39890*x + 50328, 6)]",False
11,50341,6,5,"[(x^5 + 22056*x^4 + 50340*x^3 + x^2 + 22055*x + 50340, 6), (x^5 + 28286*x^4 + 50340*x^3 + x^2 + 28285*x + 50340, 6)]",False
11,50363,6,5,"[(x^5 + 1250*x^4 + 50362*x^3 + x^2 + 1249*x + 50362, 6), (x^5 + 49114*x^4 + 50362*x^3 + x^2 + 49113*x + 50362, 6)]",False
11,50383,6,5,"[(x^5 + 21194*x^4 + 50382*x^3 + x^2 + 21193*x + 50382, 6), (x^5 + 29190*x^4 + 50382*x^3 + x^2 + 29189*x + 50382, 6)]",False
11,50411,6,5,"[(x^5 + 21481*x^4 + 50410*x^3 + x^2 + 21480*x + 50410, 6), (x^5 + 28931*x^4 + 50410*x^3 + x^2 + 28930*x + 50410, 6)]",False
11,50417,6,5,"[(x^5 + 11618*x^4 + 50416*x^3 + x^2 + 11617*x + 50416, 6), (x^5 + 38800*x^4 + 50416*x^3 + x^2 + 38799*x + 50416, 6)]",False
11,50461,6,5,"[(x^5 + 4112*x^4 + 50460*x^3 + x^2 + 4111*x + 50460, 6), (x^5 + 46350*x^4 + 50460*x^3 + x^2 + 46349*x + 50460, 6)]",False
11,50527,6,5,"[(x^5 + 7343*x^4 + 50526*x^3 + x^2 + 7342*x + 50526, 6), (x^5 + 43185*x^4 + 50526*x^3 + x^2 + 43184*x + 50526, 6)]",False
11,50539,6,5,"[(x^5 + 8611*x^4 + 50538*x^3 + x^2 + 8610*x + 50538, 6), (x^5 + 41929*x^4 + 50538*x^3 + x^2 + 41928*x + 50538, 6)]",False
11,50543,6,5,"[(x^5 + 4838*x^4 + 50542*x^3 + x^2 + 4837*x + 50542, 6), (x^5 + 45706*x^4 + 50542*x^3 + x^2 + 45705*x + 50542, 6)]",False
11,50549,6,5,"[(x^5 + 15621*x^4 + 50548*x^3 + x^2 + 15620*x + 50548, 6), (x^5 + 34929*x^4 + 50548*x^3 + x^2 + 34928*x + 50548, 6)]",False
11,50581,6,5,"[(x^5 + 16486*x^4 + 50580*x^3 + x^2 + 16485*x + 50580, 6), (x^5 + 34096*x^4 + 50580*x^3 + x^2 + 34095*x + 50580, 6)]",False
11,50587,6,5,"[(x^5 + 4538*x^4 + 50586*x^3 + x^2 + 4537*x + 50586, 6), (x^5 + 46050*x^4 + 50586*x^3 + x^2 + 46049*x + 50586, 6)]",False
11,50593,6,5,"[(x^5 + 10197*x^4 + 50592*x^3 + x^2 + 10196*x + 50592, 6), (x^5 + 40397*x^4 + 50592*x^3 + x^2 + 40396*x + 50592, 6)]",False
11,50627,6,5,"[(x^5 + 14650*x^4 + 50626*x^3 + x^2 + 14649*x + 50626, 6), (x^5 + 35978*x^4 + 50626*x^3 + x^2 + 35977*x + 50626, 6)]",False
11,50647,6,5,"[(x^5 + 6035*x^4 + 50646*x^3 + x^2 + 6034*x + 50646, 6), (x^5 + 44613*x^4 + 50646*x^3 + x^2 + 44612*x + 50646, 6)]",False
11,50671,6,5,"[(x^5 + 17266*x^4 + 50670*x^3 + x^2 + 17265*x + 50670, 6), (x^5 + 33406*x^4 + 50670*x^3 + x^2 + 33405*x + 50670, 6)]",False
11,50741,6,5,"[(x^5 + 14181*x^4 + 50740*x^3 + x^2 + 14180*x + 50740, 6), (x^5 + 36561*x^4 + 50740*x^3 + x^2 + 36560*x + 50740, 6)]",False
11,50857,6,5,"[(x^5 + 20127*x^4 + 50856*x^3 + x^2 + 20126*x + 50856, 6), (x^5 + 30731*x^4 + 50856*x^3 + x^2 + 30730*x + 50856, 6)]",False
11,50867,6,5,"[(x^5 + 874*x^4 + 50866*x^3 + x^2 + 873*x + 50866, 6), (x^5 + 49994*x^4 + 50866*x^3 + x^2 + 49993*x + 50866, 6)]",False
11,50873,6,5,"[(x^5 + 8604*x^4 + 50872*x^3 + x^2 + 8603*x + 50872, 6), (x^5 + 42270*x^4 + 50872*x^3 + x^2 + 42269*x + 50872, 6)]",False
11,50891,6,5,"[(x^5 + 14277*x^4 + 50890*x^3 + x^2 + 14276*x + 50890, 6), (x^5 + 36615*x^4 + 50890*x^3 + x^2 + 36614*x + 50890, 6)]",False
11,50923,6,5,"[(x^5 + 16234*x^4 + 50922*x^3 + x^2 + 16233*x + 50922, 6), (x^5 + 34690*x^4 + 50922*x^3 + x^2 + 34689*x + 50922, 6)]",False
11,50957,6,5,"[(x^5 + 22820*x^4 + 50956*x^3 + x^2 + 22819*x + 50956, 6), (x^5 + 28138*x^4 + 50956*x^3 + x^2 + 28137*x + 50956, 6)]",False
11,50989,6,5,"[(x^5 + 12087*x^4 + 50988*x^3 + x^2 + 12086*x + 50988, 6), (x^5 + 38903*x^4 + 50988*x^3 + x^2 + 38902*x + 50988, 6)]",False
11,51001,6,5,"[(x^5 + 678*x^4 + 51000*x^3 + x^2 + 677*x + 51000, 6), (x^5 + 50324*x^4 + 51000*x^3 + x^2 + 50323*x + 51000, 6)]",False
11,51043,6,5,"[(x^5 + 23024*x^4 + 51042*x^3 + x^2 + 23023*x + 51042, 6), (x^5 + 28020*x^4 + 51042*x^3 + x^2 + 28019*x + 51042, 6)]",False
11,51071,6,5,"[(x^5 + 11037*x^4 + 51070*x^3 + x^2 + 11036*x + 51070, 6), (x^5 + 40035*x^4 + 51070*x^3 + x^2 + 40034*x + 51070, 6)]",False
11,51109,6,5,"[(x^5 + 14478*x^4 + 51108*x^3 + x^2 + 14477*x + 51108, 6), (x^5 + 36632*x^4 + 51108*x^3 + x^2 + 36631*x + 51108, 6)]",False
11,51131,6,5,"[(x^5 + 4001*x^4 + 51130*x^3 + x^2 + 4000*x + 51130, 6), (x^5 + 47131*x^4 + 51130*x^3 + x^2 + 47130*x + 51130, 6)]",False
11,51133,6,5,"[(x^5 + 7233*x^4 + 51132*x^3 + x^2 + 7232*x + 51132, 6), (x^5 + 43901*x^4 + 51132*x^3 + x^2 + 43900*x + 51132, 6)]",False
11,51137,6,5,"[(x^5 + 10503*x^4 + 51136*x^3 + x^2 + 10502*x + 51136, 6), (x^5 + 40635*x^4 + 51136*x^3 + x^2 + 40634*x + 51136, 6)]",False
11,51197,6,5,"[(x^5 + 22222*x^4 + 51196*x^3 + x^2 + 22221*x + 51196, 6), (x^5 + 28976*x^4 + 51196*x^3 + x^2 + 28975*x + 51196, 6)]",False
11,51199,6,5,"[(x^5 + 3900*x^4 + 51198*x^3 + x^2 + 3899*x + 51198, 6), (x^5 + 47300*x^4 + 51198*x^3 + x^2 + 47299*x + 51198, 6)]",False
11,51203,6,5,"[(x^5 + 3887*x^4 + 51202*x^3 + x^2 + 3886*x + 51202, 6), (x^5 + 47317*x^4 + 51202*x^3 + x^2 + 47316*x + 51202, 6)]",False
11,51241,6,5,"[(x^5 + 1519*x^4 + 51240*x^3 + x^2 + 1518*x + 51240, 6), (x^5 + 49723*x^4 + 51240*x^3 + x^2 + 49722*x + 51240, 6)]",False
11,51263,6,5,"[(x^5 + 21505*x^4 + 51262*x^3 + x^2 + 21504*x + 51262, 6), (x^5 + 29759*x^4 + 51262*x^3 + x^2 + 29758*x + 51262, 6)]",False
11,51287,6,5,"[(x^5 + 6521*x^4 + 51286*x^3 + x^2 + 6520*x + 51286, 6), (x^5 + 44767*x^4 + 51286*x^3 + x^2 + 44766*x + 51286, 6)]",False
11,51307,6,5,"[(x^5 + 4171*x^4 + 51306*x^3 + x^2 + 4170*x + 51306, 6), (x^5 + 47137*x^4 + 51306*x^3 + x^2 + 47136*x + 51306, 6)]",False
11,51329,6,5,"[(x^5 + 22471*x^4 + 51328*x^3 + x^2 + 22470*x + 51328, 6), (x^5 + 28859*x^4 + 51328*x^3 + x^2 + 28858*x + 51328, 6)]",False
11,51341,6,5,"[(x^5 + 23002*x^4 + 51340*x^3 + x^2 + 23001*x + 51340, 6), (x^5 + 28340*x^4 + 51340*x^3 + x^2 + 28339*x + 51340, 6)]",False
11,51407,6,5,"[(x^5 + 20126*x^4 + 51406*x^3 + x^2 + 20125*x + 51406, 6), (x^5 + 31282*x^4 + 51406*x^3 + x^2 + 31281*x + 51406, 6)]",False
11,51419,6,5,"[(x^5 + 5541*x^4 + 51418*x^3 + x^2 + 5540*x + 51418, 6), (x^5 + 45879*x^4 + 51418*x^3 + x^2 + 45878*x + 51418, 6)]",False
11,51439,6,5,"[(x^5 + 22709*x^4 + 51438*x^3 + x^2 + 22708*x + 51438, 6), (x^5 + 28731*x^4 + 51438*x^3 + x^2 + 28730*x + 51438, 6)]",False
11,51461,6,5,"[(x^5 + 20721*x^4 + 51460*x^3 + x^2 + 20720*x + 51460, 6), (x^5 + 30741*x^4 + 51460*x^3 + x^2 + 30740*x + 51460, 6)]",False
11,51473,6,5,"[(x^5 + 4600*x^4 + 51472*x^3 + x^2 + 4599*x + 51472, 6), (x^5 + 46874*x^4 + 51472*x^3 + x^2 + 46873*x + 51472, 6)]",False
11,51511,6,5,"[(x^5 + 7640*x^4 + 51510*x^3 + x^2 + 7639*x + 51510, 6), (x^5 + 43872*x^4 + 51510*x^3 + x^2 + 43871*x + 51510, 6)]",False
11,51517,6,5,"[(x^5 + 8181*x^4 + 51516*x^3 + x^2 + 8180*x + 51516, 6), (x^5 + 43337*x^4 + 51516*x^3 + x^2 + 43336*x + 51516, 6)]",False
11,51539,6,5,"[(x^5 + 9264*x^4 + 51538*x^3 + x^2 + 9263*x + 51538, 6), (x^5 + 42276*x^4 + 51538*x^3 + x^2 + 42275*x + 51538, 6)]",False
11,51551,6,5,"[(x^5 + 4886*x^4 + 51550*x^3 + x^2 + 4885*x + 51550, 6), (x^5 + 46666*x^4 + 51550*x^3 + x^2 + 46665*x + 51550, 6)]",False
11,51577,6,5,"[(x^5 + 7243*x^4 + 51576*x^3 + x^2 + 7242*x + 51576, 6), (x^5 + 44335*x^4 + 51576*x^3 + x^2 + 44334*x + 51576, 6)]",False
11,51593,6,5,"[(x^5 + 23900*x^4 + 51592*x^3 + x^2 + 23899*x + 51592, 6), (x^5 + 27694*x^4 + 51592*x^3 + x^2 + 27693*x + 51592, 6)]",False
11,51599,6,5,"[(x^5 + 3902*x^4 + 51598*x^3 + x^2 + 3901*x + 51598, 6), (x^5 + 47698*x^4 + 51598*x^3 + x^2 + 47697*x + 51598, 6)]",False
11,51637,6,5,"[(x^5 + 20734*x^4 + 51636*x^3 + x^2 + 20733*x + 51636, 6), (x^5 + 30904*x^4 + 51636*x^3 + x^2 + 30903*x + 51636, 6)]",False
11,51659,6,5,"[(x^5 + 14704*x^4 + 51658*x^3 + x^2 + 14703*x + 51658, 6), (x^5 + 36956*x^4 + 51658*x^3 + x^2 + 36955*x + 51658, 6)]",False
11,51683,6,5,"[(x^5 + 2700*x^4 + 51682*x^3 + x^2 + 2699*x + 51682, 6), (x^5 + 48984*x^4 + 51682*x^3 + x^2 + 48983*x + 51682, 6)]",False
11,51749,6,5,"[(x^5 + 25678*x^4 + 51748*x^3 + x^2 + 25677*x + 51748, 6), (x^5 + 26072*x^4 + 51748*x^3 + x^2 + 26071*x + 51748, 6)]",False
11,51769,6,5,"[(x^5 + 4013*x^4 + 51768*x^3 + x^2 + 4012*x + 51768, 6), (x^5 + 47757*x^4 + 51768*x^3 + x^2 + 47756*x + 51768, 6)]",False
11,51797,6,5,"[(x^5 + 1891*x^4 + 51796*x^3 + x^2 + 1890*x + 51796, 6), (x^5 + 49907*x^4 + 51796*x^3 + x^2 + 49906*x + 51796, 6)]",False
11,51803,6,5,"[(x^5 + 882*x^4 + 51802*x^3 + x^2 + 881*x + 51802, 6), (x^5 + 50922*x^4 + 51802*x^3 + x^2 + 50921*x + 51802, 6)]",False
11,51859,6,5,"[(x^5 + 9798*x^4 + 51858*x^3 + x^2 + 9797*x + 51858, 6), (x^5 + 42062*x^4 + 51858*x^3 + x^2 + 42061*x + 51858, 6)]",False
11,51869,6,5,"[(x^5 + 5414*x^4 + 51868*x^3 + x^2 + 5413*x + 51868, 6), (x^5 + 46456*x^4 + 51868*x^3 + x^2 + 46455*x + 51868, 6)]",False
11,51907,6,5,"[(x^5 + 16880*x^4 + 51906*x^3 + x^2 + 16879*x + 51906, 6), (x^5 + 35028*x^4 + 51906*x^3 + x^2 + 35027*x + 51906, 6)]",False
11,51913,6,5,"[(x^5 + 2706*x^4 + 51912*x^3 + x^2 + 2705*x + 51912, 6), (x^5 + 49208*x^4 + 51912*x^3 + x^2 + 49207*x + 51912, 6)]",False
11,51929,6,5,"[(x^5 + 6328*x^4 + 51928*x^3 + x^2 + 6327*x + 51928, 6), (x^5 + 45602*x^4 + 51928*x^3 + x^2 + 45601*x + 51928, 6)]",False
11,51973,6,5,"[(x^5 + 24347*x^4 + 51972*x^3 + x^2 + 24346*x + 51972, 6), (x^5 + 27627*x^4 + 51972*x^3 + x^2 + 27626*x + 51972, 6)]",False
11,51991,6,5,"[(x^5 + 6389*x^4 + 51990*x^3 + x^2 + 6388*x + 51990, 6), (x^5 + 45603*x^4 + 51990*x^3 + x^2 + 45602*x + 51990, 6)]",False
11,52057,6,5,"[(x^5 + 22092*x^4 + 52056*x^3 + x^2 + 22091*x + 52056, 6), (x^5 + 29966*x^4 + 52056*x^3 + x^2 + 29965*x + 52056, 6)]",False
11,52067,6,5,"[(x^5 + 19575*x^4 + 52066*x^3 + x^2 + 19574*x + 52066, 6), (x^5 + 32493*x^4 + 52066*x^3 + x^2 + 32492*x + 52066, 6)]",False
11,52121,6,5,"[(x^5 + 1142*x^4 + 52120*x^3 + x^2 + 1141*x + 52120, 6), (x^5 + 50980*x^4 + 52120*x^3 + x^2 + 50979*x + 52120, 6)]",False
11,52127,6,5,"[(x^5 + 17206*x^4 + 52126*x^3 + x^2 + 17205*x + 52126, 6), (x^5 + 34922*x^4 + 52126*x^3 + x^2 + 34921*x + 52126, 6)]",False
11,52177,6,5,"[(x^5 + 8979*x^4 + 52176*x^3 + x^2 + 8978*x + 52176, 6), (x^5 + 43199*x^4 + 52176*x^3 + x^2 + 43198*x + 52176, 6)]",False
