p-th Cyclo pol,qMin = #elements in `sparsest field`,sparsity,ord_p(qMin),sparsity <= ord_p(qMin)?
6053,23,2891,3026,True
6067,3,427,674,True
6067,5,1595,2022,True
6067,7,2592,3033,True
6067,11,300,337,True
6067,13,2792,3033,True
6067,17,2873,3033,True
6067,23,1929,2022,True
6067,29,975,1011,True
6073,2,1453,3036,True
6073,3,490,759,True
6073,5,1629,2024,True
6073,7,1273,1518,True
6073,11,909,1012,True
6073,13,74,88,True
6073,17,2865,3036,True
6073,23,57,66,True
6073,29,1945,2024,True
6079,2,493,1013,True
6079,3,1307,2026,True
6079,5,800,1013,True
6079,7,2630,3039,True
6079,11,2770,3039,True
6079,13,1841,2026,True
6079,19,952,1013,True
6079,23,2901,3039,True
6089,2,365,761,True
6089,5,619,761,True
6089,19,2865,3044,True
6089,29,2935,3044,True
6091,2,1029,2030,True
6091,3,29,58,True
6091,5,800,1015,True
6091,11,2751,3045,True
6091,17,190,210,True
6091,23,962,1015,True
6091,29,2946,3045,True
6101,3,810,1220,True
6101,5,2440,3050,True
6101,7,1318,1525,True
6101,13,1410,1525,True
6101,17,2851,3050,True
6101,23,1458,1525,True
6113,2,1511,3056,True
6113,7,1253,1528,True
6113,13,2803,3056,True
6113,23,178,191,True
6113,29,2923,3056,True
6121,2,743,1530,True
6121,3,2002,3060,True
6121,5,2393,3060,True
6121,11,2755,3060,True
6121,13,615,680,True
6121,17,307,340,True
6121,23,61,68,True
6131,3,2033,3065,True
6131,5,2415,3065,True
6131,7,2608,3065,True
6131,17,1149,1226,True
6131,19,2917,3065,True
6133,2,1017,2044,True
6133,3,2019,3066,True
6133,7,853,1022,True
6133,13,1403,1533,True
6133,17,1439,1533,True
6133,29,1969,2044,True
6143,2,1555,3071,True
6143,3,2069,3071,True
6143,29,2976,3071,True
6151,2,507,1025,True
6151,5,814,1025,True
6151,7,2616,3075,True
6151,11,552,615,True
6151,17,1911,2050,True
6151,19,2901,3075,True
6151,23,2927,3075,True
6163,2,1003,2054,True
6163,5,1637,2054,True
6163,7,2649,3081,True
6163,13,923,1027,True
6163,17,2876,3081,True
6163,23,2939,3081,True
6173,17,2883,3086,True
6173,19,2913,3086,True
6173,23,1483,1543,True
6173,29,1487,1543,True
6197,7,1326,1549,True
6197,11,1408,1549,True
6197,13,2845,3098,True
6197,17,1455,1549,True
6197,29,2989,3098,True
6199,2,1587,3099,True
6199,5,813,1033,True
6199,11,937,1033,True
6199,17,1937,2066,True
6199,29,2999,3099,True
6203,3,2027,3101,True
6203,11,2788,3101,True
6203,17,407,443,True
6211,3,129,230,True
6211,5,47,69,True
6211,11,943,1035,True
6211,13,2874,3105,True
6211,17,1919,2070,True
6211,29,993,1035,True
6217,2,505,1036,True
6217,3,2104,3108,True
6217,7,90,111,True
6217,11,1875,2072,True
6217,13,397,444,True
6217,17,806,888,True
6217,19,730,777,True
6221,2,591,1244,True
6221,5,1238,1555,True
6221,17,2909,3110,True
6221,29,1195,1244,True
6229,3,2039,3114,True
6229,5,1251,1557,True
6229,11,1425,1557,True
6229,19,1473,1557,True
6229,29,325,346,True
6247,2,1543,3123,True
6247,3,431,694,True
6247,7,2685,3123,True
6247,11,306,347,True
6247,17,2951,3123,True
6247,19,2989,3123,True
6247,23,2983,3123,True
6257,2,1531,3128,True
6257,11,2857,3128,True
6257,13,1431,1564,True
6257,17,167,184,True
6257,19,364,391,True
6257,23,2995,3128,True
6257,29,1481,1564,True
6263,2,1543,3131,True
6263,3,2087,3131,True
6263,7,82,101,True
6263,13,2872,3131,True
6263,19,2954,3131,True
6263,23,2988,3131,True
6263,29,3015,3131,True
6269,5,1254,1567,True
6269,7,2685,3134,True
6269,13,1430,1567,True
6269,17,2953,3134,True
6269,23,1487,1567,True
6269,29,3035,3134,True
6271,2,517,1045,True
6271,3,1371,2090,True
6271,5,11,19,True
6271,7,881,1045,True
6271,17,2930,3135,True
6271,23,3020,3135,True
6271,29,198,209,True
6277,3,2056,3138,True
6277,7,1765,2092,True
6277,11,1885,2092,True
6277,13,1903,2092,True
6277,17,488,523,True
6277,19,967,1046,True
6277,23,2001,2092,True
6277,29,990,1046,True
6287,2,1579,3143,True
6287,3,2117,3143,True
6287,5,707,898,True
6287,11,2861,3143,True
6287,13,825,898,True
6287,17,831,898,True
6287,23,841,898,True
6287,29,3028,3143,True
6299,3,2093,3149,True
6299,5,2494,3149,True
6299,7,2706,3149,True
6299,11,2854,3149,True
6299,17,2965,3149,True
6299,19,2968,3149,True
6299,23,3021,3149,True
6299,29,3049,3149,True
6301,2,1031,2100,True
6301,3,61,105,True
6301,5,2458,3150,True
6301,7,1352,1575,True
6301,11,1424,1575,True
6301,13,55,63,True
6301,19,1981,2100,True
6311,2,1571,3155,True
6311,3,411,631,True
6311,5,2493,3155,True
6311,11,562,631,True
6311,17,2981,3155,True
6311,19,2964,3155,True
6317,11,1425,1579,True
6317,13,2897,3158,True
6317,19,1500,1579,True
6317,29,3023,3158,True
6323,3,2126,3161,True
6323,17,2980,3161,True
6323,19,2985,3161,True
6323,23,3039,3161,True
6323,29,3069,3161,True
6329,2,1557,3164,True
6329,5,83,113,True
6329,7,661,791,True
6329,11,2860,3164,True
6329,19,849,904,True
6329,23,3005,3164,True
6329,29,3067,3164,True
6337,2,107,288,True
6337,3,1040,1584,True
6337,5,1685,2112,True
6337,7,887,1056,True
6337,11,1415,1584,True
6337,13,522,576,True
6337,17,265,288,True
6337,23,3039,3168,True
6337,29,2037,2112,True
6343,2,1579,3171,True
6343,5,1685,2114,True
6343,11,2905,3171,True
6343,13,2927,3171,True
6343,17,990,1057,True
6343,19,1997,2114,True
6343,29,2031,2114,True
6353,2,181,397,True
6353,7,2731,3176,True
6353,13,727,794,True
6353,19,745,794,True
6359,2,1603,3179,True
6359,3,118,187,True
6359,5,2515,3179,True
6359,7,2713,3179,True
6359,11,509,578,True
6359,17,2994,3179,True
6359,19,3003,3179,True
6359,23,3032,3179,True
6361,2,21,53,True
6361,3,2103,3180,True
6361,5,1231,1590,True
6361,7,1793,2120,True
6361,11,231,265,True
6361,13,2917,3180,True
6361,17,1183,1272,True
6361,23,243,265,True
6367,2,1595,3183,True
6367,11,1937,2122,True
6367,13,2954,3183,True
6367,17,3009,3183,True
6367,19,3010,3183,True
6367,23,3060,3183,True
6367,29,3084,3183,True
6373,3,2081,3186,True
6373,7,1809,2124,True
6373,11,1448,1593,True
6373,13,1474,1593,True
6373,17,493,531,True
6373,19,213,236,True
6373,23,3049,3186,True
6373,29,1007,1062,True
6379,5,2496,3189,True
6379,11,2887,3189,True
6379,13,2957,3189,True
6379,17,993,1063,True
6379,19,3020,3189,True
6379,29,1029,1063,True
6389,5,2540,3194,True
6389,11,1453,1597,True
6389,19,1497,1597,True
6389,23,1528,1597,True
6389,29,1541,1597,True
6397,3,2127,3198,True
6397,5,1659,2132,True
6397,13,481,533,True
6397,17,443,492,True
6397,23,227,246,True
6397,29,2059,2132,True
6421,2,1011,2140,True
6421,3,203,321,True
6421,5,74,107,True
6421,7,2755,3210,True
6421,11,1157,1284,True
6421,13,2955,3210,True
6421,23,593,642,True
6427,2,1013,2142,True
6427,5,227,306,True
6427,7,780,918,True
6427,11,332,378,True
6427,17,174,189,True
6427,23,1020,1071,True
6449,2,369,806,True
6449,5,1215,1612,True
6449,7,663,806,True
6449,11,221,248,True
6449,13,361,403,True
6449,23,3057,3224,True
6451,2,1037,2150,True
6451,5,852,1075,True
6451,7,1081,1290,True
6451,13,114,129,True
6451,17,3055,3225,True
6451,19,21,25,True
6451,23,3089,3225,True
6451,29,3110,3225,True
6469,3,1076,1617,True
6469,5,1280,1617,True
6469,7,2766,3234,True
6469,11,131,147,True
6469,13,527,588,True
6469,17,421,462,True
6469,19,139,154,True
6469,23,3081,3234,True
6473,2,1575,3236,True
6473,11,2913,3236,True
6473,13,749,809,True
6473,17,751,809,True
6473,29,778,809,True
6481,2,377,810,True
6481,3,8,24,True
6481,5,315,405,True
6481,11,369,432,True
6481,13,1965,2160,True
6481,17,3044,3240,True
6481,23,3085,3240,True
6481,29,1233,1296,True
6491,3,2177,3245,True
6491,5,2575,3245,True
6491,11,513,590,True
6491,13,2974,3245,True
6491,17,1205,1298,True
6491,19,608,649,True
6491,23,3092,3245,True
6491,29,3133,3245,True
6521,2,785,1630,True
6521,3,831,1304,True
6521,5,1253,1630,True
6521,7,2767,3260,True
6521,11,2959,3260,True
6521,19,3065,3260,True
6521,23,3103,3260,True
6521,29,3143,3260,True
6529,2,31,102,True
6529,3,526,816,True
6529,5,2553,3264,True
6529,13,989,1088,True
6529,17,761,816,True
6529,19,2041,2176,True
6529,29,1577,1632,True
6547,11,2972,3273,True
6547,17,3090,3273,True
6547,23,3122,3273,True
6547,29,1052,1091,True
6551,2,1639,3275,True
6551,3,2129,3275,True
6551,5,2633,3275,True
6551,7,2804,3275,True
6551,11,2967,3275,True
6551,13,596,655,True
6551,19,610,655,True
6551,23,22,25,True
6553,2,45,117,True
6553,3,20,39,True
6553,5,123,168,True
6553,7,2757,3276,True
6553,13,3001,3276,True
6553,17,3053,3276,True
6553,19,3087,3276,True
6553,29,784,819,True
6563,2,169,386,True
6563,3,110,193,True
6563,11,2986,3281,True
6563,17,3098,3281,True
6563,19,3114,3281,True
6563,29,3174,3281,True
6569,2,807,1642,True
6569,5,648,821,True
6569,13,3009,3284,True
6571,2,619,1314,True
6571,5,287,365,True
6571,7,2834,3285,True
6571,17,3107,3285,True
6577,2,1635,3288,True
6577,3,2156,3288,True
6577,7,2837,3288,True
6577,11,1993,2192,True
6577,13,3051,3288,True
6577,17,383,411,True
6577,19,2047,2192,True
6577,23,2069,2192,True
6577,29,1576,1644,True
6581,2,597,1316,True
6581,3,858,1316,True
6581,5,257,329,True
6581,7,2772,3290,True
6581,11,2987,3290,True
6581,13,298,329,True
6581,17,3109,3290,True
6581,19,3111,3290,True
6581,23,1574,1645,True
6599,2,1639,3299,True
6599,3,2177,3299,True
6599,5,2625,3299,True
6599,7,2821,3299,True
6599,11,2976,3299,True
6599,23,3153,3299,True
6599,29,3180,3299,True
6607,2,1663,3303,True
6607,7,2863,3303,True
6607,11,995,1101,True
6607,13,3053,3303,True
6607,19,3120,3303,True
6607,29,343,367,True
6619,5,2678,3309,True
6619,11,3002,3309,True
6619,23,2101,2206,True
6619,29,3189,3309,True
6637,3,667,1106,True
6637,7,468,553,True
6637,11,506,553,True
6637,17,289,316,True
6637,19,1569,1659,True
6637,23,218,237,True
6637,29,18,21,True
6653,11,1505,1663,True
6653,13,3049,3326,True
6653,23,1591,1663,True
6659,3,2228,3329,True
6659,5,2667,3329,True
6659,13,3073,3329,True
6661,2,1091,2220,True
6661,3,1095,1665,True
6661,5,1355,1665,True
6661,7,151,185,True
6661,19,79,90,True
6661,29,1055,1110,True
6673,2,549,1112,True
6673,3,2255,3336,True
6673,7,350,417,True
6673,13,1513,1668,True
6673,17,3131,3336,True
6673,19,3131,3336,True
6673,23,3199,3336,True
6673,29,2143,2224,True
6679,2,69,159,True
6679,3,627,954,True
6679,5,2662,3339,True
6679,11,3016,3339,True
6679,13,1017,1113,True
6679,17,341,371,True
6679,19,3156,3339,True
6679,23,2109,2226,True
6679,29,3228,3339,True
6689,2,383,836,True
6689,5,1307,1672,True
6689,7,2858,3344,True
6689,11,184,209,True
6689,17,1559,1672,True
6689,19,789,836,True
6691,5,2684,3345,True
6691,7,2851,3345,True
6691,13,200,223,True
6691,19,1055,1115,True
6691,23,1071,1115,True
6701,3,843,1340,True
6701,5,495,670,True
6701,7,2817,3350,True
6701,23,635,670,True
6703,2,1651,3351,True
6703,3,1473,2234,True
6703,17,2087,2234,True
6703,19,1053,1117,True
6703,23,3203,3351,True
6703,29,3216,3351,True
6709,3,716,1118,True
6709,5,2683,3354,True
6709,11,2018,2236,True
6709,13,1542,1677,True
6709,17,2098,2236,True
6709,19,2107,2236,True
6709,23,3151,3354,True
6709,29,2145,2236,True
6719,2,1683,3359,True
6719,3,2225,3359,True
6719,5,2704,3359,True
6719,7,2888,3359,True
6719,17,3164,3359,True
6719,19,3182,3359,True
6719,29,3226,3359,True
6733,3,1130,1683,True
6733,5,146,204,True
6733,11,1501,1683,True
6733,13,1031,1122,True
6733,17,1581,1683,True
6733,19,1039,1122,True
6733,29,1071,1122,True
6737,2,1659,3368,True
6737,11,744,842,True
6737,13,3097,3368,True
6737,19,1575,1684,True
6737,29,1605,1684,True
6761,2,821,1690,True
6761,5,671,845,True
6761,7,1111,1352,True
6761,13,778,845,True
6761,17,1257,1352,True
6761,19,3199,3380,True
6761,29,3240,3380,True
6763,11,861,966,True
6763,13,3122,3381,True
6763,19,3206,3381,True
6763,23,2153,2254,True
6763,29,3276,3381,True
6779,3,2231,3389,True
6779,5,2756,3389,True
6779,7,2897,3389,True
6779,17,3195,3389,True
6779,19,3202,3389,True
6779,23,3251,3389,True
6779,29,3281,3389,True
6781,3,1115,1695,True
6781,5,2676,3390,True
6781,11,3061,3390,True
6781,13,2063,2260,True
6781,17,525,565,True
6781,19,102,113,True
6781,29,3265,3390,True
6791,2,323,679,True
6791,3,2252,3395,True
6791,5,533,679,True
6791,13,871,970,True
6791,17,3183,3395,True
6791,19,3211,3395,True
6791,29,649,679,True
6793,2,845,1698,True
6793,3,1102,1698,True
6793,5,1783,2264,True
6793,7,1905,2264,True
6793,23,3247,3396,True
6793,29,818,849,True
6803,3,2285,3401,True
6803,7,2904,3401,True
6803,13,3149,3401,True
6823,2,1691,3411,True
6823,5,1771,2274,True
6823,7,2942,3411,True
6823,11,677,758,True
6823,19,3243,3411,True
6823,23,1082,1137,True
6827,3,2333,3413,True
6827,11,3095,3413,True
6827,23,3293,3413,True
6829,3,2282,3414,True
6829,5,1375,1707,True
6829,7,2889,3414,True
6829,11,1550,1707,True
6829,13,1574,1707,True
6833,2,1669,3416,True
6833,7,2898,3416,True
6833,17,785,854,True
6833,23,3251,3416,True
6841,2,837,1710,True
6841,3,2188,3420,True
6841,5,1291,1710,True
6841,7,283,342,True
6841,11,2029,2280,True
6841,13,1041,1140,True
6841,17,697,760,True
6841,19,51,57,True
6841,23,1299,1368,True
6841,29,1301,1368,True
6857,2,415,857,True
6857,7,1411,1714,True
6857,11,3091,3428,True
6857,19,797,857,True
6857,23,811,857,True
6857,29,816,857,True
6863,2,1723,3431,True
6863,3,2291,3431,True
6863,7,2907,3431,True
6863,11,3100,3431,True
6863,13,3165,3431,True
6869,5,2741,3434,True
6869,7,1457,1717,True
6869,11,1549,1717,True
6869,17,3227,3434,True
6869,29,1659,1717,True
6871,2,333,687,True
6871,5,904,1145,True
6871,7,1155,1374,True
6871,11,3126,3435,True
6871,13,2103,2290,True
6871,19,3264,3435,True
6871,23,3277,3435,True
6883,3,27,62,True
6883,5,1757,2294,True
6883,7,1941,2294,True
6883,11,1030,1147,True
6883,13,2113,2294,True
6883,17,3225,3441,True
6899,3,2312,3449,True
6899,5,2760,3449,True
6899,11,3119,3449,True
6899,13,3187,3449,True
6899,19,3264,3449,True
6899,23,3295,3449,True
6907,7,2968,3453,True
6907,11,1044,1151,True
6907,13,3180,3453,True
6907,17,2163,2302,True
6907,19,3293,3453,True
6907,23,1100,1151,True
6907,29,3342,3453,True
6911,2,1699,3455,True
6911,3,2252,3455,True
6911,5,2733,3455,True
6911,17,3220,3455,True
6911,19,643,691,True
6911,23,3310,3455,True
6911,29,3346,3455,True
6917,7,208,247,True
6917,11,217,247,True
6917,13,222,247,True
6917,17,3265,3458,True
6917,19,1645,1729,True
6917,23,933,988,True
6917,29,47,52,True
6947,3,2315,3473,True
6947,7,3000,3473,True
6947,11,3155,3473,True
6947,19,3295,3473,True
6947,29,3362,3473,True
6949,3,1147,1737,True
6949,5,2750,3474,True
6949,17,351,386,True
6949,23,3289,3474,True
6959,2,239,497,True
6959,3,2348,3479,True
6959,5,2757,3479,True
6959,11,3180,3479,True
6959,13,60,71,True
6959,17,121,142,True
6959,29,3343,3479,True
6961,2,543,1160,True
6961,3,2263,3480,True
6961,5,59,87,True
6961,7,1943,2320,True
6961,11,387,435,True
6961,17,3231,3480,True
6961,19,3257,3480,True
6961,23,1317,1392,True
6961,29,3307,3480,True
6967,2,585,1161,True
6967,3,1517,2322,True
6967,13,3202,3483,True
6967,19,3278,3483,True
6967,23,1102,1161,True
6967,29,3368,3483,True
6971,3,132,205,True
6971,5,551,697,True
6971,7,2954,3485,True
6971,11,3178,3485,True
6971,13,3227,3485,True
6971,17,188,205,True
6977,2,1679,3488,True
6977,11,1575,1744,True
6977,13,3215,3488,True
6977,19,819,872,True
6977,23,3313,3488,True
6983,2,1719,3491,True
6983,3,2339,3491,True
6983,17,3312,3491,True
6983,19,3304,3491,True
6983,23,3333,3491,True
6983,29,3394,3491,True
6991,2,1767,3495,True
6991,3,285,466,True
6991,5,560,699,True
6991,7,991,1165,True
6991,11,3168,3495,True
6991,13,1069,1165,True
6991,17,3294,3495,True
6991,19,1101,1165,True
6991,23,3338,3495,True
6991,29,443,466,True
6997,2,1141,2332,True
6997,3,1172,1749,True
6997,7,1499,1749,True
6997,11,3195,3498,True
6997,13,53,66,True
6997,19,3323,3498,True
6997,29,2241,2332,True
7001,2,237,500,True
7001,5,2783,3500,True
7001,7,746,875,True
7001,11,1560,1750,True
7001,13,173,200,True
7001,19,822,875,True
7001,23,467,500,True
7013,17,1641,1753,True
7013,29,3371,3506,True
7019,3,2321,3509,True
7019,5,2780,3509,True
7019,7,2985,3509,True
7019,13,3227,3509,True
7019,17,293,319,True
7019,19,3299,3509,True
7019,29,3401,3509,True
7027,3,1511,2342,True
7027,7,993,1171,True
7027,23,2223,2342,True
7027,29,3390,3513,True
7039,2,1715,3519,True
7039,5,2834,3519,True
7039,11,1067,1173,True
7039,13,121,138,True
7039,17,3337,3519,True
7039,23,389,414,True
7039,29,393,414,True
7043,3,320,503,True
7043,13,3260,3521,True
7043,19,3326,3521,True
7043,23,475,503,True
7043,29,3406,3521,True
7057,2,179,392,True
7057,3,560,882,True
7057,7,743,882,True
7057,13,705,784,True
7057,17,1631,1764,True
7057,19,935,1008,True
7057,23,2255,2352,True
7069,3,377,589,True
7069,5,929,1178,True
7069,11,2111,2356,True
7069,13,1621,1767,True
7069,19,3331,3534,True
7069,23,1686,1767,True
7069,29,3399,3534,True
7079,2,1763,3539,True
7079,3,2387,3539,True
7079,5,2803,3539,True
7079,11,3209,3539,True
7103,2,1783,3551,True
7103,3,2366,3551,True
7103,7,3030,3551,True
7103,11,3224,3551,True
7103,17,119,134,True
7103,23,3412,3551,True
7109,5,1399,1777,True
7109,7,3035,3554,True
7109,11,3217,3554,True
7109,23,1694,1777,True
7109,29,1703,1777,True
7121,2,421,890,True
7121,5,2833,3560,True
7121,7,2997,3560,True
7121,11,3239,3560,True
7121,13,1592,1780,True
7121,17,80,89,True
7121,29,3443,3560,True
7127,2,1747,3563,True
7127,3,323,509,True
7127,11,3229,3563,True
7127,13,3314,3563,True
7127,17,3353,3563,True
7127,19,3357,3563,True
7127,23,3402,3563,True
7127,29,3447,3563,True
7129,2,861,1782,True
7129,3,2307,3564,True
7129,5,699,891,True
7129,11,790,891,True
7129,13,230,264,True
7129,17,729,792,True
7129,19,1113,1188,True
7129,29,1713,1782,True
7151,2,157,325,True
7151,3,2429,3575,True
7151,5,572,715,True
7151,13,3308,3575,True
7151,23,3414,3575,True
7159,2,1823,3579,True
7159,5,2836,3579,True
7159,7,1001,1193,True
7159,11,2147,2386,True
7159,13,3322,3579,True
7159,17,3361,3579,True
7159,19,3392,3579,True
7159,29,1147,1193,True
7177,2,1735,3588,True
7177,3,369,598,True
7177,5,1903,2392,True
7177,7,771,897,True
7177,11,127,156,True
7177,13,3249,3588,True
7177,19,89,104,True
7177,23,852,897,True
7187,3,2375,3593,True
7187,7,3074,3593,True
7187,17,3356,3593,True
7187,23,3431,3593,True
7187,29,3474,3593,True
7193,2,1811,3596,True
7193,7,3054,3596,True
7193,13,827,899,True
7193,17,24,29,True
7193,19,3406,3596,True
7193,29,869,899,True
7207,2,1819,3603,True
7207,5,1907,2402,True
7207,11,1093,1201,True
7207,17,1133,1201,True
7207,29,2305,2402,True
7211,3,2438,3605,True
7211,5,2883,3605,True
7211,11,646,721,True
7211,13,469,515,True
7211,17,1351,1442,True
7211,19,674,721,True
7213,2,1147,2404,True
7213,3,761,1202,True
7213,11,2169,2404,True
7213,19,2278,2404,True
7213,29,2308,2404,True
7219,3,1595,2406,True
7219,5,942,1203,True
7219,13,3344,3609,True
7219,19,3397,3609,True
7219,23,3444,3609,True
7229,5,2902,3614,True
7229,11,493,556,True
7229,13,1655,1807,True
7229,17,124,139,True
7229,19,1713,1807,True
7237,3,1171,1809,True
7237,13,1668,1809,True
7237,17,2257,2412,True
7237,19,1702,1809,True
7237,29,62,67,True
7243,5,1896,2414,True
7243,7,3148,3621,True
7243,11,2183,2414,True
7243,17,3401,3621,True
7243,19,2257,2414,True
7243,23,3461,3621,True
7243,29,1168,1207,True
7247,2,1835,3623,True
7247,3,2381,3623,True
7247,19,3431,3623,True
7253,7,1549,1813,True
7253,11,3313,3626,True
7253,13,3331,3626,True
7253,17,967,1036,True
7253,23,3437,3626,True
7283,3,2447,3641,True
7283,7,276,331,True
7283,13,297,331,True
7283,23,3500,3641,True
7283,29,3534,3641,True
7297,2,1841,3648,True
7297,3,115,192,True
7297,7,2059,2432,True
7297,11,1077,1216,True
7297,13,3295,3648,True
7297,17,3445,3648,True
7297,19,1711,1824,True
7297,23,1159,1216,True
7307,3,2420,3653,True
7307,7,3108,3653,True
7307,13,3361,3653,True
7307,29,3515,3653,True
7309,2,483,1044,True
7309,3,2436,3654,True
7309,5,957,1218,True
7309,7,3103,3654,True
7309,11,3297,3654,True
7309,13,558,609,True
7309,17,3405,3654,True
7309,23,1739,1827,True
7309,29,1171,1218,True
7321,2,585,1220,True
7321,3,1146,1830,True
7321,5,1438,1830,True
7321,11,4,8,True
7321,13,1339,1464,True
7321,17,2297,2440,True
7321,19,1125,1220,True
7321,23,449,488,True
7321,29,290,305,True
7331,3,490,733,True
7331,5,2890,3665,True
7331,13,3348,3665,True
7331,17,688,733,True
7331,19,1377,1466,True
7331,23,3522,3665,True
7331,29,3553,3665,True
7333,2,1195,2444,True
7333,3,16,39,True
7333,5,1965,2444,True
7333,7,223,282,True
7333,11,2215,2444,True
7333,13,3391,3666,True
7333,17,2285,2444,True
7333,23,2310,2444,True
7333,29,583,611,True
7349,5,2919,3674,True
7349,11,1662,1837,True
7349,13,1698,1837,True
7349,23,1752,1837,True
7351,2,255,525,True
7351,3,1625,2450,True
7351,5,2963,3675,True
7351,11,435,490,True
7351,13,1339,1470,True
7351,19,1377,1470,True
7351,23,3520,3675,True
7351,29,1009,1050,True
7369,2,579,1228,True
7369,3,375,614,True
7369,5,2895,3684,True
7369,11,2223,2456,True
7369,17,1715,1842,True
7369,19,288,307,True
7369,23,3495,3684,True
7393,2,105,264,True
7393,3,386,616,True
7393,7,3123,3696,True
7393,11,1105,1232,True
7393,13,265,308,True
7393,17,859,924,True
7393,23,633,672,True
7393,29,997,1056,True
7411,5,966,1235,True
7411,7,624,741,True
7411,11,3394,3705,True
7411,13,3436,3705,True
7411,17,3462,3705,True
7411,19,2299,2470,True
7411,23,3540,3705,True
7411,29,3581,3705,True
7417,2,1831,3708,True
7417,3,1149,1854,True
7417,7,790,927,True
7417,11,835,927,True
7417,17,763,824,True
7417,19,3501,3708,True
7417,29,295,309,True
7433,2,1815,3716,True
7433,13,3431,3716,True
7433,17,876,929,True
7433,19,866,929,True
7433,23,885,929,True
7433,29,3586,3716,True
7451,3,84,149,True
7451,5,2996,3725,True
7451,7,618,745,True
7451,19,3537,3725,True
7451,23,3572,3725,True
7457,2,1865,3728,True
7457,7,3169,3728,True
7457,19,1735,1864,True
7457,29,3597,3728,True
7459,5,257,339,True
7459,11,2243,2486,True
7459,13,3457,3729,True
7459,17,3529,3729,True
7459,23,3584,3729,True
7459,29,1202,1243,True
7477,3,1228,1869,True
7477,5,1993,2492,True
7477,7,1597,1869,True
7477,11,2253,2492,True
7477,17,991,1068,True
7477,23,1169,1246,True
7477,29,1191,1246,True
7481,2,877,1870,True
7481,3,271,440,True
7481,5,2979,3740,True
7481,11,3343,3740,True
7481,17,339,374,True
7481,23,3573,3740,True
7481,29,3613,3740,True
7487,2,85,197,True
7487,3,2531,3743,True
7487,11,3406,3743,True
7487,13,3431,3743,True
7487,29,3600,3743,True
7489,2,207,468,True
7489,3,2454,3744,True
7489,5,1481,1872,True
7489,11,3369,3744,True
7489,13,1735,1872,True
7489,17,1167,1248,True
7489,23,2361,2496,True
7489,29,21,26,True
7499,3,2408,3749,True
7499,5,2969,3749,True
7499,11,3426,3749,True
7499,13,285,326,True
7499,17,3523,3749,True
7499,19,3553,3749,True
7507,3,528,834,True
7507,5,653,834,True
7507,7,3181,3753,True
7507,11,746,834,True
7507,17,2313,2502,True
7507,19,3570,3753,True
7507,29,132,139,True
7517,11,1694,1879,True
7517,13,1749,1879,True
7517,29,3611,3758,True
7523,3,2534,3761,True
7523,7,3210,3761,True
7523,11,3446,3761,True
7523,13,3466,3761,True
7523,17,3530,3761,True
7523,19,3571,3761,True
7529,2,463,941,True
7529,5,1491,1882,True
7529,7,1585,1882,True
7529,11,3363,3764,True
7529,17,3501,3764,True
7529,19,884,941,True
7529,23,3627,3764,True
7537,2,595,1256,True
7537,3,1234,1884,True
7537,5,1990,2512,True
7537,13,3465,3768,True
7537,17,2349,2512,True
7537,23,3606,3768,True
7541,5,1512,1885,True
7541,7,1622,1885,True
7541,11,1361,1508,True
7541,13,1745,1885,True
7541,19,1787,1885,True
7541,29,1814,1885,True
7547,3,2450,3773,True
7547,13,981,1078,True
7547,17,502,539,True
7547,29,3651,3773,True
7549,3,2472,3774,True
7549,5,3001,3774,True
7549,11,1127,1258,True
7549,13,1151,1258,True
7549,17,1762,1887,True
7549,19,1157,1258,True
7549,23,8,12,True
7549,29,1826,1887,True
7559,2,1947,3779,True
7559,3,2519,3779,True
7559,5,3042,3779,True
7559,7,3214,3779,True
7559,11,3449,3779,True
7559,23,3615,3779,True
7561,2,1897,3780,True
7561,3,798,1260,True
7561,5,2987,3780,True
7561,7,617,756,True
7561,11,59,70,True
7561,17,882,945,True
7561,23,1017,1080,True
7561,29,2421,2520,True
7573,3,409,631,True
7573,11,1724,1893,True
7573,13,2299,2524,True
7573,17,1782,1893,True
7573,19,3559,3786,True
7573,23,1797,1893,True
7573,29,3649,3786,True
7577,2,937,1894,True
7577,11,1712,1894,True
7583,2,1867,3791,True
7583,3,2519,3791,True
7583,13,3505,3791,True
7583,17,3560,3791,True
7583,19,3592,3791,True
7589,3,699,1084,True
7589,5,2985,3794,True
7589,7,1627,1897,True
7589,13,3489,3794,True
7589,29,1821,1897,True
7591,2,1911,3795,True
7591,3,307,506,True
7591,5,3041,3795,True
7591,7,131,165,True
7591,11,2285,2530,True
7591,13,3517,3795,True
7591,17,1184,1265,True
7591,19,1191,1265,True
7591,23,124,138,True
7591,29,3653,3795,True
7603,5,26,42,True
7603,11,3469,3801,True
7603,13,2333,2534,True
7603,17,3575,3801,True
7603,19,3580,3801,True
7603,23,2403,2534,True
7603,29,3669,3801,True
7607,2,1939,3803,True
7607,3,2528,3803,True
7607,7,3255,3803,True
7607,11,3467,3803,True
7607,17,3582,3803,True
7607,23,3636,3803,True
7607,29,3699,3803,True
7621,3,1234,1905,True
7621,5,16,30,True
7621,7,2117,2540,True
7621,11,3443,3810,True
7621,13,577,635,True
7621,19,1421,1524,True
7621,23,118,127,True
7621,29,1223,1270,True
7639,2,651,1273,True
7639,3,1698,2546,True
7639,5,3020,3819,True
7639,19,2395,2546,True
7639,23,2429,2546,True
7643,3,2561,3821,True
